timestamp,date,Variable borrow rate
1681671383000,2023-04-16T18:56:23.000Z,3.2913333586255087
1681746683000,2023-04-17T15:51:23.000Z,2.9106703000842544
1681826291000,2023-04-18T13:58:11.000Z,2.919575970320281
1681903547000,2023-04-19T11:25:47.000Z,3.3830931838576115
1681981643000,2023-04-20T09:07:23.000Z,3.476178229049845
1682058167000,2023-04-21T06:22:47.000Z,3.522720653667606
1682135423000,2023-04-22T03:50:23.000Z,3.5137552978036664
1682216135000,2023-04-23T02:15:35.000Z,3.797858707380092
1682291195000,2023-04-23T23:06:35.000Z,3.7240438400023432
1682370971000,2023-04-24T21:16:11.000Z,3.8123178344917976
1682447651000,2023-04-25T18:34:11.000Z,3.7151087533270233
1682525171000,2023-04-26T16:06:11.000Z,3.7586852745009565
1682602691000,2023-04-27T13:38:11.000Z,3.732652998467167
1682680595000,2023-04-28T11:16:35.000Z,3.877710941542153
1682760311000,2023-04-29T09:25:11.000Z,3.496404084364387
1682913203000,2023-05-01T03:53:23.000Z,3.9392150962201034
1682993483000,2023-05-02T02:11:23.000Z,3.8286405229291343
1683072035000,2023-05-03T00:00:35.000Z,3.7141584487181007
1683147875000,2023-05-03T21:04:35.000Z,3.733228756232988
1683229031000,2023-05-04T19:37:11.000Z,3.679699036649271
1683302723000,2023-05-05T16:05:23.000Z,3.643070463156483
1683459191000,2023-05-07T11:33:11.000Z,3.4664353977843434
1683535619000,2023-05-08T08:46:59.000Z,3.4077797354817934
1683614747000,2023-05-09T06:45:47.000Z,3.886143940985376
1683696011000,2023-05-10T05:20:11.000Z,3.563457054191396
1683770591000,2023-05-11T02:03:11.000Z,3.5545748177738545
1683847751000,2023-05-11T23:29:11.000Z,3.4917275653853523
1683926531000,2023-05-12T21:22:11.000Z,3.521190038497445
1684004939000,2023-05-13T19:08:59.000Z,3.5646248954087785
1684080335000,2023-05-14T16:05:35.000Z,3.534529767176588
1684161263000,2023-05-15T14:34:23.000Z,3.547334085142876
1684237031000,2023-05-16T11:37:11.000Z,3.5696308703826154
1684313135000,2023-05-17T08:45:35.000Z,3.5675413161002987
1684395623000,2023-05-18T07:40:23.000Z,3.375947426600983
1684469255000,2023-05-19T04:07:35.000Z,3.485999376287608
1684554431000,2023-05-20T03:47:11.000Z,3.414308281935356
1684626299000,2023-05-20T23:44:59.000Z,3.4007101891657388
1684707395000,2023-05-21T22:16:35.000Z,3.3400507127835017
1684787627000,2023-05-22T20:33:47.000Z,3.310708529889871
1684858115000,2023-05-23T16:08:35.000Z,2.994330354681273
1684936151000,2023-05-24T13:49:11.000Z,3.0080534237923793
1685014199000,2023-05-25T11:29:59.000Z,3.0301634525917702
1685092151000,2023-05-26T09:09:11.000Z,3.0842901314498508
1685168111000,2023-05-27T06:15:11.000Z,2.9941391307768632
1685251319000,2023-05-28T05:21:59.000Z,3.1285963029377624
1685328107000,2023-05-29T02:41:47.000Z,3.2741388318305407
1685402027000,2023-05-29T23:13:47.000Z,3.3786440909464477
1685480759000,2023-05-30T21:05:59.000Z,3.463831680512518
1685557199000,2023-05-31T18:19:59.000Z,3.4044720290528203
1685636963000,2023-06-01T16:29:23.000Z,3.3792900729683057
1685715035000,2023-06-02T14:10:35.000Z,3.338406779635425
1685790827000,2023-06-03T11:13:47.000Z,3.3285170519525282
1685868599000,2023-06-04T08:49:59.000Z,3.3954950743788737
1685946167000,2023-06-05T06:22:47.000Z,3.3813262447850403
1686024743000,2023-06-06T04:12:23.000Z,3.397211235390505
1686102947000,2023-06-07T01:55:47.000Z,3.2600135974097704
1686181139000,2023-06-07T23:38:59.000Z,3.2238961045480914
1686260663000,2023-06-08T21:44:23.000Z,3.2077633391073666
1686336515000,2023-06-09T18:48:35.000Z,2.939763743145244
1686412799000,2023-06-10T15:59:59.000Z,2.8392517514588365
1686490607000,2023-06-11T13:36:47.000Z,2.8658097638805535
1686569315000,2023-06-12T11:28:35.000Z,2.795108165738352
1686645479000,2023-06-13T08:37:59.000Z,2.754258181302348
1686723527000,2023-06-14T06:18:47.000Z,2.8100459813766783
1686801251000,2023-06-15T03:54:11.000Z,2.795425409309091
1686880931000,2023-06-16T02:02:11.000Z,3.002991433794123
1686957011000,2023-06-16T23:10:11.000Z,3.2179023230435297
1687035407000,2023-06-17T20:56:47.000Z,3.2467269961385536
1687117967000,2023-06-18T19:52:47.000Z,3.2551526274627736
1687189799000,2023-06-19T15:49:59.000Z,3.163924980290646
1687268135000,2023-06-20T13:35:35.000Z,3.1396382654758987
1687347263000,2023-06-21T11:34:23.000Z,3.4196092132516833
1687423271000,2023-06-22T08:41:11.000Z,3.628062338843951
1687501439000,2023-06-23T06:23:59.000Z,3.450853452865379
1687579223000,2023-06-24T04:00:23.000Z,3.471816387229879
1687657283000,2023-06-25T01:41:23.000Z,3.3969158211866834
1687734527000,2023-06-25T23:08:47.000Z,3.3268554286160823
1687812563000,2023-06-26T20:49:23.000Z,3.2342457787259327
1687890803000,2023-06-27T18:33:23.000Z,3.2716002251375795
1687967903000,2023-06-28T15:58:23.000Z,3.292530730631655
1688045951000,2023-06-29T13:39:11.000Z,3.192386607274381
1688123027000,2023-06-30T11:03:47.000Z,3.315851019873608
1688200787000,2023-07-01T08:39:47.000Z,3.4241188510888065
1688278847000,2023-07-02T06:20:47.000Z,3.4347952982599033
1688356283000,2023-07-03T03:51:23.000Z,3.457643086494506
1688434223000,2023-07-04T01:30:23.000Z,3.400538383355212
1688512871000,2023-07-04T23:21:11.000Z,3.3847172509334325
1688589647000,2023-07-05T20:40:47.000Z,3.3527191215553653
1688667407000,2023-07-06T18:16:47.000Z,3.3708739597747472
1688746055000,2023-07-07T16:07:35.000Z,3.3594315989135315
1688823719000,2023-07-08T13:41:59.000Z,3.3398936791801854
1688902127000,2023-07-09T11:28:47.000Z,3.329045594784049
1688979971000,2023-07-10T09:06:11.000Z,3.272030387575043
1689056615000,2023-07-11T06:23:35.000Z,3.3213918703405727
1689133823000,2023-07-12T03:50:23.000Z,3.411543860974666
1689211751000,2023-07-13T01:29:11.000Z,3.443832619426106
1689289475000,2023-07-13T23:04:35.000Z,3.4848844858129477
1689367163000,2023-07-14T20:39:23.000Z,3.4854129303720534
1689444971000,2023-07-15T18:16:11.000Z,3.393695846956817
1689523235000,2023-07-16T16:00:35.000Z,3.4795835729798417
1689600815000,2023-07-17T13:33:35.000Z,3.4728872135374593
1689678131000,2023-07-18T11:02:11.000Z,3.380551724614077
1689756959000,2023-07-19T08:55:59.000Z,3.4398243414885448
1689833819000,2023-07-20T06:16:59.000Z,3.4706685840362783
1689911591000,2023-07-21T03:53:11.000Z,3.4418014939030117
